name	mz	rt	intensity	exact_mass	ppm_error	rt_diff	adduct	C	H	N	O	P	S	molecular_formula	compound_name	compound_id	compound_count	compounds_kegg_full_20210111_v1
401_1228085	401.1228085	0.0	2566.137978	401.124192	-3.4490564956362615		[M-H]-	21	22	0	8	0	0	C21H22O8	Flavanone 7-O-beta-D-glucoside	C04007	2.0	1
401_1228085	401.1228085	0.0	2566.137978	401.124192	-3.4490564956362615		[M-H]-	21	22	0	8	0	0	C21H22O8	Nobiletin	C10112	2.0	1
401_2042766	401.2042766	0.0	3519.063565															
402_0033594	402.0033594	0.0	2521.974827															
402_0207879	402.0207879	0.0	6281.996739	402.022063	-3.1717164736469967		[M+Na-2H]-	12	14	5	3	0	1	C12H14ClF2N5O3S	F5231	C11097	2.0	1
402_0207879	402.0207879	0.0	6281.996739	402.02238700000004	-3.977639185604061		[M-H]-	17	13	3	5	0	2	C17H13N3O5S2	Sulfathalidine	C07659	3.0	1
402_073503	402.073503	0.0	3069.777813	402.074988	-3.6933409048622567		[M+Cl]-	20	17	1	6	0	0	C20H17NO6	Bicuculline	C09364	1.0	1
402_073503	402.073503	0.0	3069.777813	402.074988	-3.6933409048622567		[M+Cl]-	20	17	1	6	0	0	C20H17NO6	Capnoidine	C09372	1.0	1
402_073503	402.073503	0.0	3069.777813	402.074989	-3.695827993916519		[M-H]-	20	18	1	6	0	0	C20H18ClNO6	Ochratoxin A	C09955	1.0	1
402_1993741	402.1993741	0.0	3112.763033															
402_9048213	402.9048213	0.0	6569.722614															
402_9576744	402.9576744	0.0	4050.133684															
402_9650893	402.9650893	0.0	5170.353758															
403_9775361	403.9775361	0.0	2551.550873	403.979268	-4.287101188523315		[M-H]-	13	10	5	3	0	1	C13H10Cl2FN5O3S	Diclosulam	C18821	1.0	1
404_0142718	404.0142718	0.0	4825.468071															
404_0638866	404.0638866	0.0	3472.395603															
404_9195742	404.9195742	0.0	2737.828227															
404_927384	404.927384	0.0	6139.584249															
404_932146	404.932146	0.0	4762.65481															
404_9583753	404.9583753	0.0	4346.342036															
405_0026818	405.0026818	0.0	5014.122908															
405_0704536	405.0704536	0.0	7056.112265															
405_0979768	405.0979768	0.0	15788.51236	405.097977	-0.0004937076941422613		[M-H]-	23	18	0	7	0	0	C23H18O7	Rotenonone	C10525	2.0	1
405_0979768	405.0979768	0.0	15788.51236	405.096257	4.245410739616472		[M+Na-2H]-	14	20	6	5	0	1	C14H20N6O5S	S-Adenosyl-L-homocysteine	C00021	1.0	1
405_1896659	405.1896659	0.0	46360.69046	405.18785399999996	4.471752995991374		[M+Hac-H]-	15	26	2	7	0	0	C15H26N2O7	Spenolimycin	C17970	1.0	1
405_9911857	405.9911857	0.0	2718.992329	405.990931	0.6273539150254976		[M+Cl]-	13	11	3	1	0	0	C13H11Cl2F4N3O	Tetraconazole	C18490	1.0	1
405_9911857	405.9911857	0.0	2718.992329	405.989895	3.179143165686046		[M+K-2H]-	9	15	5	7	0	2	C9H15N5O7S2	Amidosulfuron	C10933	2.0	1
406_0247706	406.0247706	0.0	6963.723318	406.024739	0.07782776999654313		[M+K-2H]-	12	20	3	6	0	1	C12H20ClN3O6S	S-(2-Chloroethyl)glutathione	C20304	1.0	1
406_0275931	406.0275931	0.0	5318.771057															
406_086136	406.086136	0.0	3792.947108	406.086302	-0.4087801020650882		[M+Hac-H]-	18	15	1	3	0	0	C18H15ClFNO3	Flumipropyn	C10993	1.0	1
407_0220991	407.0220991	0.0	8846.309007	407.022446	-0.852287148829426		[M-H]-	13	16	2	9	0	2	C13H16N2O9S2	MM 4550	C20815	1.0	1
407_0220991	407.0220991	0.0	8846.309007	407.023346	-3.063460639951533		[M+K-2H]-	12	18	0	13	0	0	C12H18O13	1,2-beta-D-Glucuronosyl-D-glucuronate	C04354	1.0	1
407_0220991	407.0220991	0.0	8846.309007	407.023346	-3.063460639951533		[M+K-2H]-	12	18	0	13	0	0	C12H18O13	Digalacturonate	C02273	1.0	1
407_036157	407.036157	0.0	4080.654219															
408_0031452	408.0031452	0.0	2389.968386															
408_0377991	408.0377991	0.0	10026.02338															
408_9443026	408.9443026	0.0	5457.204457															
408_96479	408.96479	0.0	2810.192154															
408_9900819	408.9900819	0.0	2921.339145															
409_0915363	409.0915363	0.0	3111.348283	409.09069800000003	2.049178835010391		[M+Cl]-	16	22	0	10	0	0	C16H22O10	Gardoside	C16963	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.09069800000003	2.049178835010391		[M+Cl]-	16	22	0	10	0	0	C16H22O10	Geniposidic acid	C11673	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.09069800000003	2.049178835010391		[M+Cl]-	16	22	0	10	0	0	C16H22O10	Secologanate	C01957	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.09069800000003	2.049178835010391		[M+Cl]-	16	22	0	10	0	0	C16H22O10	Swertiamarin	C09800	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.09063699999996	2.1982903510318947		[M+K-2H]-	17	24	0	9	0	0	C17H24O9	Syringin	C01533	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.090486	2.5674026552023346		[M+Na-2H]-	20	20	0	8	0	0	C20H20O8	(1'S,5'R)-5'-Hydroxyaverantin	C20501	2.0	1
409_0915363	409.0915363	0.0	3111.348283	409.090486	2.5674026552023346		[M+Na-2H]-	20	20	0	8	0	0	C20H20O8	(1'S,5'S)-5'-Hydroxyaverantin	C20500	2.0	1
409_0915363	409.0915363	0.0	3111.348283	409.092891	-3.311472845994264		[M+Hac-H]-	20	14	0	6	0	0	C20H14O6	Alteichin	C10295	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.092891	-3.311472845994264		[M+Hac-H]-	20	14	0	6	0	0	C20H14O6	Tetracenomycin B1	C12377	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.092892	-3.313917270489428		[M-H]-	22	18	0	8	0	0	C22H18O8	Aklaviketone	C12423	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.092892	-3.313917270489428		[M-H]-	22	18	0	8	0	0	C22H18O8	Methyl aklanonate	C12422	1.0	1
409_0915363	409.0915363	0.0	3111.348283	409.093577	-4.988345246029396		[M-H]-	15	18	6	6	0	1	C15H18N6O6S	Nicosulfuron	C10949	1.0	1
409_1702779	409.1702779	0.0	3589.175703	409.16903299999996	3.0425078625571937		[M+Hac-H]-	19	26	0	4	0	1	C19H26O4S	Propargite	C18602	2.0	1
409_975278	409.975278	0.0	3759.089244															
409_9782574	409.9782574	0.0	3648.341966															
410_019484	410.019484	0.0	3043.436917	410.019706	-0.54143739132367		[M+Na-2H]-	11	19	1	10	0	2	C11H19NO10S2	Progoitrin	C08425	2.0	1
410_019484	410.019484	0.0	3043.436917	410.017921	3.812028499056753		[M+Cl]-	16	13	1	4	0	0	C16H13ClF3NO4	Haloxyfop methyl	C11031	2.0	1
410_0357976	410.0357976	0.0	7837.376813	410.035175	1.5184063173176283		[M+Cl]-	11	21	1	9	0	2	C11H21NO9S2	2-Methylpropyl glucosinolate	C17256	2.0	1
410_0357976	410.0357976	0.0	7837.376813	410.035175	1.5184063173176283		[M+Cl]-	11	21	1	9	0	2	C11H21NO9S2	Glucocochlearin	C08407	2.0	1
410_0357976	410.0357976	0.0	7837.376813	410.034734	2.593926591616617		[M+K-2H]-	14	20	3	5	1	1	C14H20N3O5PS	Pyrazophos	C18761	1.0	1
410_0483086	410.0483086	0.0	2276.148283	410.048317	-0.020485390781150532		[M+Na-2H]-	12	16	5	8	1	0	C12H16N5O8P	Acetyl adenylate	C05993	1.0	1
410_0483086	410.0483086	0.0	2276.148283	410.04860099999996	-0.7130862031108066		[M+Hac-H]-	14	13	3	4	0	2	C14H13N3O4S2	Meloxicam	C08169	1.0	1
410_0483086	410.0483086	0.0	2276.148283	410.048685	-0.9179397807196532		[M+Cl]-	20	19	1	2	0	0	C20H19Cl2NO2	Oxaziclomefone	C18571	1.0	1
410_0483086	410.0483086	0.0	2276.148283	410.04950099999996	-2.9079415950306045		[M+K-2H]-	15	19	1	10	0	0	C15H19NO10	DIMBOA-glucoside	C04831	1.0	1
410_0483086	410.0483086	0.0	2276.148283	410.04698	3.24011653485477		[M+Na-2H]-	11	20	1	12	1	0	C11H20NO12P	N-Acetylneuraminate 9-phosphate	C06241	1.0	1
410_0809134	410.0809134	0.0	5508.96328	410.07921	4.153831646321917		[M+Na-2H]-	18	19	3	5	0	1	C18H19N3O5S	Cefprozil	C06888	1.0	1
410_9720177	410.9720177	0.0	16666.09865	410.973142	-2.735701886852146		[M-H]-	15	23	0	1	0	0	C15H23Br2ClO	Obtusol	C17121	2.0	1
410_9788397	410.9788397	0.0	3681.356407															
411_0245383	411.0245383	0.0	9550.352586															
411_0874624	411.0874624	0.0	13620.15002															
411_0948446	411.0948446	0.0	1941.019502	411.093285	3.79378612328178		[M+Hac-H]-	16	16	0	9	0	0	C16H16O9	4-Methylumbelliferone glucuronide	C11584	1.0	1
412_0150732	412.0150732	0.0	2467.064709	412.014439	1.539266443125527		[M+Cl]-	10	19	1	10	0	2	C10H19NO10S2	Glucosisymbrin	C17275	1.0	1
412_0150732	412.0150732	0.0	2467.064709	412.01437899999996	1.684892652872521		[M+K-2H]-	11	21	1	9	0	2	C11H21NO9S2	2-Methylpropyl glucosinolate	C17256	2.0	1
412_0150732	412.0150732	0.0	2467.064709	412.01437899999996	1.684892652872521		[M+K-2H]-	11	21	1	9	0	2	C11H21NO9S2	Glucocochlearin	C08407	2.0	1
412_0603414	412.0603414	0.0	2369.855693															
412_0907287	412.0907287	0.0	2167.857359	412.08874	4.825902304505362		[M+K-2H]-	21	23	1	2	0	0	C21H23ClFNO2	Haloperidol	C01814	1.0	1
412_2202099	412.2202099	0.0	2483.895445															
412_9424147	412.9424147	0.0	5127.125263															
412_969521	412.969521	0.0	3571.358376															
412_9866158	412.9866158	0.0	28167.0467															
413_0228582	413.0228582	0.0	19841.98176															
413_0531255	413.0531255	0.0	5077.971289															
413_0967382	413.0967382	0.0	13651.09204	413.096846	-0.26095575666393966		[M+Cl]-	14	22	2	10	0	0	C14H22N2O10	N2-Citryl-N6-acetyl-N6-hydroxy-L-lysine	C20333	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.123123	-1.1592185800229622		[M+Na-2H]-	21	20	4	4	0	0	C21H20N4O4	Fumiquinazoline F-indoline-2',3'-diol	C22146	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.123335	-1.6723819292247286		[M+Cl]-	17	22	4	6	0	0	C17H22N4O6	Reduced riboflavin	C01007	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.121786	2.077111469537201		[M+Na-2H]-	20	24	0	8	0	0	C20H24O8	10-epi-Eupatoroxin	C09447	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.121786	2.077111469537201		[M+Na-2H]-	20	24	0	8	0	0	C20H24O8	Eupatoroxin	C09443	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.121786	2.077111469537201		[M+Na-2H]-	20	24	0	8	0	0	C20H24O8	Vernodalol	C09577	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.124191	-3.744394624409471		[M+Hac-H]-	20	18	0	6	0	0	C20H18O6	Cyclokievitone	C10207	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.124191	-3.744394624409471		[M+Hac-H]-	20	18	0	6	0	0	C20H18O6	Hinokinin	C10627	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.124191	-3.744394624409471		[M+Hac-H]-	20	18	0	6	0	0	C20H18O6	Licoisoflavone A	C10486	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.124191	-3.744394624409471		[M+Hac-H]-	20	18	0	6	0	0	C20H18O6	Luteone	C10498	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.124191	-3.744394624409471		[M+Hac-H]-	20	18	0	6	0	0	C20H18O6	Sesamin	C10882	1.0	1
413_1226441	413.1226441	0.0	2354.881993	413.124192	-3.746815194960519		[M-H]-	22	22	0	8	0	0	C22H22O8	Picropodophyllin	C10871	2.0	1
413_1226441	413.1226441	0.0	2354.881993	413.124192	-3.746815194960519		[M-H]-	22	22	0	8	0	0	C22H22O8	Podophyllotoxin	C10874	2.0	1
413_987185	413.987185	0.0	3136.453413	413.985386	4.345564024343205		[M+Cl]-	14	12	1	4	0	2	C14H12F3NO4S2	Perfluidone	C19054	1.0	1
413_990198	413.990198	0.0	2445.49667															
414_0432293	414.0432293	0.0	14003.46011	414.043516	-0.6924392942401442		[M+Hac-H]-	13	13	3	5	0	2	C13H13N3O5S2	Succinyl sulfathiazole	C11745	2.0	1
414_0523755	414.0523755	0.0	5887.280137															
414_2358276	414.2358276	0.0	3131.481039															
414_9234179	414.9234179	0.0	10750.74755															
414_9698091	414.9698091	0.0	2944.084595															
415_0406167	415.0406167	0.0	2093.234588															
415_0465631	415.0465631	0.0	2168.310905	415.04576000000003	1.9349673635616094		[M-H]-	17	10	4	0	0	1	C17H10F6N4S	Flubenzimine	C19041	1.0	1
415_0623792	415.0623792	0.0	6441.06892															
415_9882341	415.9882341	0.0	4019.261058	415.986981	3.012353888991906		[M+Na-2H]-	10	14	5	6	1	2	C10H14N5O6PS2	Molybdopterin	C05924	1.0	1
415_9952222	415.9952222	0.0	2614.6955															
416_0364491	416.0364491	0.0	9715.061161	416.037965	-3.643657856942196		[M+Cl]-	10	16	5	9	1	0	C10H16N5O9P	2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	C15563	1.0	1
416_2151772	416.2151772	0.0	3301.578631	416.21507199999996	0.2527539417507864		[M+Hac-H]-	15	27	5	5	0	0	C15H27N5O5	E-64	C01341	1.0	1
416_9204214	416.9204214	0.0	6897.88675															
416_9803871	416.9803871	0.0	4684.097899	416.982303	-4.594679405443771		[M+Hac-H]-	7	5	0	2	0	0	C7H5ClHgO2	p-Chloromercuribenzoate	C03444	1.0	1
416_9900917	416.9900917	0.0	5334.149807	416.990097	-0.012710133972288243		[M+Na-2H]-	12	15	1	10	1	1	C12H15NO10PS	Pyridinium-3-carboxy-5-thiocarboxylic acid mononucleotide	C21878	1.0	1
416_9900917	416.9900917	0.0	5334.149807	416.989219	2.0928598636075746		[M+Na-2H]-	12	19	0	8	0	0	C12H19Cl3O8	Sucralose	C12285	1.0	1
417_024353	417.024353	0.0	2692.418275															
417_0396223	417.0396223	0.0	3739.75573	417.038268	3.2474238071665282		[M+Cl]-	20	14	0	8	0	0	C20H14O8	Bikaverin	C10306	1.0	1
417_0396223	417.0396223	0.0	3739.75573	417.038268	3.2474238071665282		[M+Cl]-	20	14	0	8	0	0	C20H14O8	Nogalonate	C12416	1.0	1
417_0396223	417.0396223	0.0	3739.75573	417.038208	3.3912959841361583		[M+K-2H]-	21	16	0	7	0	0	C21H16O7	Diphyllin	C10559	1.0	1
417_0396223	417.0396223	0.0	3739.75573	417.038208	3.3912959841361583		[M+K-2H]-	21	16	0	7	0	0	C21H16O7	Tetracenomycin F1 methylester	C12373	1.0	1
418_8898423	418.8898423	0.0	3284.678103															
418_9116188	418.9116188	0.0	3574.718833															
418_9352784	418.9352784	0.0	6275.807599															
418_9429181	418.9429181	0.0	11622.08571															
418_9738664	418.9738664	0.0	6649.563004															
419_1135016	419.1135016	0.0	20610.99216	419.11190700000003	3.804711756795301		[M+Na-2H]-	15	22	6	5	0	1	C15H22N6O5S	S-Adenosyl-L-methionine	C00019	2.0	1
420_0401365	420.0401365	0.0	3928.511664															
420_0588266	420.0588266	0.0	2597.99797															
420_1168607	420.1168607	0.0	2718.243029	420.117916	-2.5119138217418695		[M+Cl]-	16	23	3	8	0	0	C16H23N3O8	4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide	C19605	1.0	1
420_1168607	420.1168607	0.0	2718.243029	420.117916	-2.5119138217418695		[M+Cl]-	16	23	3	8	0	0	C16H23N3O8	NNAL-N-glucuronide	C19606	1.0	1
420_1168607	420.1168607	0.0	2718.243029	420.11535299999997	3.58877624747841		[M+K-2H]-	21	25	3	2	0	1	C21H25N3O2S	Quetiapine	C07397	1.0	1
420_1888943	420.1888943	0.0	2561.065507															
420_9177532	420.9177532	0.0	5559.072832															
421_0280055	421.0280055	0.0	16149.8709	421.028233	-0.5403438110860653		[M+Na-2H]-	9	22	0	13	2	0	C9H22O13P2	Bis(glycerophospho)-glycerol	C03853	4.0	1
421_0280055	421.0280055	0.0	16149.8709	421.02831199999997	-0.727979547287847		[M+Hac-H]-	14	16	0	5	1	1	C14H16ClO5PS	Coumaphos	C11025	1.0	1
421_1973865	421.1973865	0.0	2825.475545	421.19534	4.858790697935631		[M-H]-	17	26	8	5	0	0	C17H26N8O5	Blasticidin S	C02010	1.0	1
421_2359788	421.2359788	0.0	3241.16747	421.23602800000003	-0.11679912629634688		[M+Na-2H]-	25	36	0	4	0	0	C25H36O4	16alpha,17-Isopropylidenedioxy-6alpha-methylprogesterone	C15280	1.0	1
421_2359788	421.2359788	0.0	3241.16747	421.23602800000003	-0.11679912629634688		[M+Na-2H]-	25	36	0	4	0	0	C25H36O4	Ophiobolin A	C09145	1.0	1
421_2359788	421.2359788	0.0	3241.16747	421.23624	-0.6200796019147967		[M+Cl]-	21	38	0	6	0	0	C21H38O6	6-Deoxyerythronolide B	C03240	1.0	1
421_2359788	421.2359788	0.0	3241.16747	421.23440999999997	3.7242921347037363		[M+Hac-H]-	20	30	2	4	0	0	C20H30N2O4	Calpeptin	C11256	1.0	1
422_0315184	422.0315184	0.0	2192.925976	422.030735	1.8562629093563232		[M+Na-2H]-	14	16	5	5	0	1	C14H16ClN5O5S	Triasulfuron	C10961	2.0	1
422_0534892	422.0534892	0.0	11542.53401	422.05421	-1.7078374837453063		[M+K-2H]-	14	19	5	6	0	1	C14H19N5O6S	S-Inosyl-L-homocysteine	C03431	1.0	1
422_0534892	422.0534892	0.0	11542.53401	422.05486099999996	-3.2502883551873416		[M+K-2H]-	22	15	3	4	0	0	C22H15N3O4	Chromopyrrolate	C21125	1.0	1
422_0893416	422.0893416	0.0	2602.447982															
422_122973	422.122973	0.0	2804.753995	422.12212	2.020742243989564		[M+Na-2H]-	21	23	1	7	0	0	C21H23NO7	4'-O-Desmethylpapaveroxine	C21599	1.0	1
422_122973	422.122973	0.0	2804.753995	422.12212	2.020742243989564		[M+Na-2H]-	21	23	1	7	0	0	C21H23NO7	Narcotoline hemiacetal	C21600	1.0	1
422_122973	422.122973	0.0	2804.753995	422.124526	-3.6790091651799637		[M+Hac-H]-	21	17	1	5	0	0	C21H17NO5	6-Oxochelerythrine	C12225	2.0	1
422_122973	422.122973	0.0	2804.753995	422.124526	-3.6790091651799637		[M+Hac-H]-	21	17	1	5	0	0	C21H17NO5	Dihydrochelirubine	C05194	2.0	1
422_8983832	422.8983832	0.0	4847.700059															
422_9598169	422.9598169	0.0	13362.73132	422.957904	4.522672308391685		[M+Hac-H]-	8	16	2	4	0	0	C8H16N2O4Se2	Selenohomocystine	C05707	1.0	1
422_9803319	422.9803319	0.0	3617.960706															
422_9901433	422.9901433	0.0	30500.0402															
423_0055821	423.0055821	0.0	3412.597439															
423_1071144	423.1071144	0.0	5606.677938	423.107685	-1.348592852912129		[M+Cl]-	18	20	4	6	0	0	C18H20N4O6	N5-Dinitrophenyl-L-ornithine methyl ester	C04541	1.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106348	1.8113649289302671		[M+Cl]-	17	24	0	10	0	0	C17H24O10	Geniposide	C09781	1.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106348	1.8113649289302671		[M+Cl]-	17	24	0	10	0	0	C17H24O10	Secologanin	C01852	1.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106348	1.8113649289302671		[M+Cl]-	17	24	0	10	0	0	C17H24O10	Verbenalin	C09802	1.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106136	2.3124221483948193		[M+Na-2H]-	21	22	0	8	0	0	C21H22O8	(3'R,4'R)-3'-Epoxyangeloyloxy-4'-acetoxy-3',4'-dihydroseselin	C09262	2.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106136	2.3124221483948193		[M+Na-2H]-	21	22	0	8	0	0	C21H22O8	2-(2,5-Dimethoxyphenyl)-5,6,7,8-tetramethoxy-4H-1-benzopyran-4-one	C14943	2.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106136	2.3124221483948193		[M+Na-2H]-	21	22	0	8	0	0	C21H22O8	2-(3,5-Dimethoxyphenyl)-5,6,7,8-tetramethoxy-4H-1-benzopyran-4-one	C14944	2.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106136	2.3124221483948193		[M+Na-2H]-	21	22	0	8	0	0	C21H22O8	3'-(beta-D-Glucopyranosyl)-2'-hydroxy-beta-oxodihydrochalcone	C22067	2.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106136	2.3124221483948193		[M+Na-2H]-	21	22	0	8	0	0	C21H22O8	Flavanone 7-O-beta-D-glucoside	C04007	2.0	1
423_1071144	423.1071144	0.0	5606.677938	423.106136	2.3124221483948193		[M+Na-2H]-	21	22	0	8	0	0	C21H22O8	Nobiletin	C10112	2.0	1
423_1071144	423.1071144	0.0	5606.677938	423.108541	-3.371711657321647		[M+Hac-H]-	21	16	0	6	0	0	C21H16O6	Justicidin B	C10636	1.0	1
423_1071144	423.1071144	0.0	5606.677938	423.108967	-4.378541095789474		[M+K-2H]-	21	24	1	6	0	0	C21H24NO6	(13S,14R)-1,13-Dihydroxy-N-methylcanadine	C21587	1.0	1
423_2516573	423.2516573	0.0	6919.664582															
423_9907305	423.9907305	0.0	2989.242894	423.99285000000003	-4.998905052405722		[M+Na-2H]-	9	15	3	11	2	0	C9H15N3O11P2	CDP	C00112	2.0	1
423_9938644	423.9938644	0.0	3805.477216	423.99285000000003	2.3924931752365697		[M+Na-2H]-	9	15	3	11	2	0	C9H15N3O11P2	CDP	C00112	2.0	1
424_0512709	424.0512709	0.0	4022.594449	424.05082500000003	1.0515248967817519		[M+Cl]-	12	23	1	9	0	2	C12H23NO9S2	2-Methylbutyl glucosinolate	C17257	2.0	1
424_8681265	424.8681265	0.0	3671.482476															
424_8954807	424.8954807	0.0	3060.338389															
424_9769703	424.9769703	0.0	2249.140278	424.97686600000003	0.24542512385935422		[M+Na-2H]-	9	14	2	12	2	0	C9H14N2O12P2	UDP	C00015	1.0	1
424_9941798	424.9941798	0.0	3691.272508															
425_0400369	425.0400369	0.0	10936.05968	425.03927	1.804303870629521		[M+K-2H]-	18	16	2	8	0	0	C18H16N2O8	Betanidin	C08539	1.0	1
425_0400369	425.0400369	0.0	10936.05968	425.03927	1.804303870629521		[M+K-2H]-	18	16	2	8	0	0	C18H16N2O8	Dopaxanthin quinone	C17753	1.0	1
425_0400369	425.0400369	0.0	10936.05968	425.038299	4.0888080065069		[M+Cl]-	11	15	6	8	1	0	C11H15N6O8P	O-Carbamoyladenylate	C20684	1.0	1
425_0805065	425.0805065	0.0	4548.148558	425.08063	-0.2905331159700445		[M-H]-	13	22	4	8	0	2	C13H22N4O8S2	S-Glutathionyl-L-cysteine	C05526	1.0	1
425_122597	425.122597	0.0	2740.146053	425.121998	1.4090073032767392		[M+Cl]-	17	26	0	10	0	0	C17H26O10	Loganin	C01433	1.0	1
425_122597	425.122597	0.0	2740.146053	425.121937	1.5524957489599494		[M+K-2H]-	18	28	0	9	0	0	C18H28O9	Tuberonic acid glucoside	C08558	1.0	1
425_122597	425.122597	0.0	2740.146053	425.121786	1.907688635836661		[M+Na-2H]-	21	24	0	8	0	0	C21H24O8	Mallotophenone	C10708	2.0	1
425_122597	425.122597	0.0	2740.146053	425.124191	-3.7494925806549073		[M+Hac-H]-	21	18	0	6	0	0	C21H18O6	Glycyrol	C16968	1.0	1
425_1300803	425.1300803	0.0	2716.169944	425.129189	2.096539176889936		[M-H]-	22	28	0	4	0	0	C22H28Cl2O4	Mometasone	C07816	1.0	1
425_1651429	425.1651429	0.0	2119.476696															
426_030473	426.030473	0.0	4822.525777	426.030537	-0.15022397328514928		[M+Hac-H]-	20	11	1	2	0	0	C20H11Cl2NO2	3-[(2,4-Dichlorobenzylidene)amino]-6H-dibenzo[b,d]pyran-6-one	C14950	2.0	1
426_030473	426.030473	0.0	4822.525777	426.030537	-0.15022397328514928		[M+Hac-H]-	20	11	1	2	0	0	C20H11Cl2NO2	3-[(2,6-Dichlorobenzylidene)amino]-6H-dibenzo[b,d]pyran-6-one	C14949	2.0	1
426_030473	426.030473	0.0	4822.525777	426.03008900000003	0.9013447872692106		[M+Cl]-	11	21	1	10	0	2	C11H21NO10S2	Glucoconringiin	C08408	1.0	1
426_030473	426.030473	0.0	4822.525777	426.030029	1.0421800571222943		[M+K-2H]-	12	23	1	9	0	2	C12H23NO9S2	2-Methylbutyl glucosinolate	C17257	2.0	1
426_0757873	426.0757873	0.0	2759.72645	426.074928	2.016781423951551		[M+K-2H]-	23	19	1	5	0	0	C23H19NO5	(+/-)-6-Acetonyldihydrosanguinarine	C12201	1.0	1
426_0757873	426.0757873	0.0	2759.72645	426.074125	3.901433817462813		[M+Na-2H]-	18	19	3	6	0	1	C18H19N3O6S	Cefaloglycin	C13440	2.0	1
426_2358473	426.2358473	0.0	3544.237754															
426_910632	426.910632	0.0	4738.410176															
427_0022181	427.0022181	0.0	70657.17024	427.004209	-4.662483315263499		[M+Cl]-	13	16	2	8	0	2	C13H16N2O8S2	Epithienamycin E	C11755	1.0	1
427_0798339	427.0798339	0.0	3583.43381	427.079921	-0.20394309296082475		[M+Na-2H]-	23	18	0	7	0	0	C23H18O7	Rotenonone	C10525	2.0	1
427_0798339	427.0798339	0.0	3583.43381	427.08007299999997	-0.559848176263429		[M+K-2H]-	20	22	0	8	0	0	C20H22O8	Piceid	C10275	1.0	1
427_0798339	427.0798339	0.0	3583.43381	427.08007299999997	-0.559848176263429		[M+K-2H]-	20	22	0	8	0	0	C20H22O8	Populin	C10823	1.0	1
427_2735039	427.2735039	0.0	3810.632934															
427_9528241	427.9528241	0.0	2216.834281															
428_0026081	428.0026081	0.0	6846.554689															
428_0060381	428.0060381	0.0	5834.501224															
428_0464016	428.0464016	0.0	8542.263993															
428_0589465	428.0589465	0.0	57944.45852															
428_0679551	428.0679551	0.0	10063.06532															
428_215118	428.215118	0.0	2457.891568	428.21668900000003	-3.668703346619556		[M+Na-2H]-	21	33	3	5	0	0	C21H33N3O5	Leu-leu-tyr	C11331	1.0	1
428_2514653	428.2514653	0.0	2636.006839															
429_0002478	429.0002478	0.0	18480.18047															
429_0622076	429.0622076	0.0	8403.17432	429.06201699999997	0.4442248264849541		[M+K-2H]-	22	18	1	6	0	0	C22H18NO6	Macarpine	C06165	2.0	1
429_0930429	429.0930429	0.0	4392.084713															
430_0110081	430.0110081	0.0	3742.939994	430.010918	0.20952956367175404		[M+Cl]-	15	14	3	2	0	0	C15H14Cl2F3N3O2	Furconazole-cis	C18919	1.0	1
430_06841	430.06841	0.0	5745.096472	430.069842	-3.329691738818846		[M+K-2H]-	22	19	1	6	0	0	C22H19NO6	Dihydromacarpine	C05316	1.0	1
430_1947005	430.1947005	0.0	5775.646414															
430_2307709	430.2307709	0.0	3883.736658															
430_9916134	430.9916134	0.0	3312.153907	430.992471	-1.9898259429630627		[M+Na-2H]-	19	17	2	0	0	1	C19H17Cl3N2S	Butoconazole	C08065	1.0	1
431_0551558	431.0551558	0.0	6385.112381	431.053918	2.871566521783969		[M+Cl]-	21	16	0	8	0	0	C21H16O8	Aklanonate	C12421	1.0	1
431_0551558	431.0551558	0.0	6385.112381	431.053918	2.871566521783969		[M+Cl]-	21	16	0	8	0	0	C21H16O8	Auraviketone	C12417	1.0	1
